,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,gender_Female,gender_Male,married_No,married_Yes,dependents_0,dependents_1,dependents_2,dependents_3+,education_Graduate,education_Not Graduate,self_employed_No,self_employed_Yes,property_area_Rural,property_area_Semiurban,property_area_Urban,loan_status,total_income
125,8.106816038947052,8.160803920954665,4.48863636973214,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Y,16.267619959901715
126,9.615805480084347,0.0,5.493061443340548,5.8888779583328805,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,9.615805480084347
127,8.343077871169383,7.266128779556451,4.867534450455582,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,N,15.609206650725834
128,8.525756422076725,7.642044402873258,5.225746673713202,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N,16.167800824949982
129,8.59748202264504,0.0,5.1298987149230735,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,8.59748202264504
130,8.846640813100485,0.0,5.170483995038151,5.198497031265826,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Y,8.846640813100485
131,7.900636613018005,7.618251097876695,4.812184355372417,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.518887710894699
132,9.3722891389622,0.0,5.236441962829949,5.198497031265826,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,9.3722891389622
133,7.754052639035757,8.408939605975984,4.61512051684126,5.8888779583328805,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,16.162992245011743
134,9.60689927061335,0.0,4.262679877041316,5.8888779583328805,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,9.60689927061335
135,7.338888133838879,7.262628600974241,3.4339872044851463,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,14.60151673481312
136,9.210440366976515,7.418780882750794,5.420534999272286,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N,16.62922124972731
137,8.488999457045455,6.7226297948554485,4.836281906951478,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.211629251900904
138,8.744806737401898,0.0,4.77912349311153,5.8888779583328805,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N,8.744806737401898
139,7.8547691834991324,8.229777750081887,5.030437921392435,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Y,16.08454693358102
140,9.123365357961776,0.0,5.501258210544727,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,N,9.123365357961776
141,7.732807530422021,0.0,4.736198448394496,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,N,7.732807530422021
142,8.08794755464267,0.0,3.9318256327243257,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,8.08794755464267
143,8.699681400989514,0.0,5.081404364984463,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,8.699681400989514
144,9.163143937145207,0.0,5.236441962829949,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,9.163143937145207
145,8.000014093678072,7.642044402873258,4.795790545596741,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,15.642058496551329
146,8.430327258394575,8.635153989049803,5.545177444479562,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,17.065481247444378
147,7.530479995245536,6.948897222313312,4.59511985013459,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Y,14.479377217558849
148,8.978912601074276,0.0,5.62040086571715,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,N,8.978912601074276
149,8.035926369891792,7.155396301896734,4.804021044733257,5.8888779583328805,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,15.191322671788527
150,8.335191583433202,7.277938572945661,5.068904202220232,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,15.613130156378864
151,9.140347000155648,0.0,4.330733340286331,5.198497031265826,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,9.140347000155648
152,8.218247926685745,8.06054004653864,5.209486152841421,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,16.278787973224382
153,8.430327258394575,0.0,4.727387818712341,5.8888779583328805,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N,8.430327258394575
154,7.799753318287247,8.111928063310739,4.867534450455582,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,15.911681381597987
155,7.71333788887187,0.0,4.158883083359672,6.175867270105761,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,7.71333788887187
156,8.987321812850125,0.0,5.303304908059076,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,8.987321812850125
157,7.507141079727608,7.478734825567875,4.564348191467836,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Y,14.985875905295483
158,8.167068178341237,0.0,4.406719247264253,5.198497031265826,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,N,8.167068178341237
159,8.64979915596426,8.635153989049803,5.236441962829949,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,17.284953145014065
160,8.376781037699493,6.602587892189336,4.477336814478207,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N,14.979368929888828
161,8.159946655578548,7.583247524303362,4.762173934797756,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,15.74319417988191
162,7.6236419465115715,7.390181428226429,4.624972813284271,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,15.013823374738
163,8.229777750081887,0.0,4.762173934797756,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,8.229777750081887
164,7.755338812846501,7.280697195384741,4.634728988229636,6.175867270105761,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,N,15.036036008231243
165,8.764209507142004,8.888894669371593,5.198497031265826,5.8888779583328805,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,N,17.653104176513597
166,7.558516743045645,8.529911963824013,4.219507705176107,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N,16.088428706869657
167,8.434028950155469,0.0,4.30406509320417,5.198497031265826,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,8.434028950155469
168,8.195885391314796,0.0,4.691347882229144,5.8888779583328805,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,8.195885391314796
169,7.68662133494462,0.0,4.204692619390966,5.707110264748875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,N,7.68662133494462
170,7.776535028185241,7.668093709082406,4.07753744390572,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,15.444628737267646
171,6.51471269087253,8.574895901544526,5.1298987149230735,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Y,15.089608592417056
172,9.140883106960962,0.0,5.241747015059643,5.198497031265826,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,9.140883106960962
173,8.494129251817686,0.0,3.8918202981106265,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Y,8.494129251817686
174,9.39274525863144,0.0,5.10594547390058,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,9.39274525863144
175,8.705165419719007,0.0,5.081404364984463,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,N,8.705165419719007
176,8.258163361537619,0.0,4.343805421853684,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,8.258163361537619
177,8.340933226000878,0.0,4.795790545596741,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,8.340933226000878
178,8.047509510981422,7.857093864902493,5.14166355650266,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,15.904603375883916
179,9.0280988119824,8.229777750081887,5.236441962829949,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,17.257876562064286
180,7.553810852008231,7.768956044538332,4.795790545596741,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Y,15.322766896546565
181,8.136518252115291,7.943427767876373,4.736198448394496,5.8888779583328805,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,16.079946019991663
182,9.305741456739437,0.0,4.430816798843313,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N,9.305741456739437
183,7.8636512654486515,7.824445930877619,4.51085950651685,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Y,15.688097196326272
184,8.501876487304344,0.0,5.117993812416755,5.8888779583328805,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,8.501876487304344
185,8.160803920954665,6.988413181999592,4.912654885736052,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Y,15.149217102954257
186,8.273336598504486,0.0,4.8283137373023015,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Y,8.273336598504486
187,8.391403185357937,0.0,4.795790545596741,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Y,8.391403185357937
188,8.08487062913819,0.0,4.394449154672439,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,8.08487062913819
189,8.288031567776464,7.836764783264067,4.02535169073515,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Y,16.12479635104053
190,7.8160138391590275,0.0,4.0943445622221,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,7.8160138391590275
191,8.137103389639302,0.0,4.852030263919617,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,8.137103389639302
192,9.210440366976515,0.0,5.3706380281276624,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,9.210440366976515
193,8.14060704285845,7.131698510466912,4.859812404361672,5.8888779583328805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,15.272305553325364
194,8.960339366492091,0.0,5.484796933490655,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Y,8.960339366492091
195,8.648922962094131,0.0,4.875197323201151,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Y,8.648922962094131
196,8.062747901086354,8.013674142832684,4.927253685157205,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,16.076422043919038
197,8.25608813381491,6.891625897052253,4.61512051684126,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Y,15.147714030867164
198,5.017279836814924,7.496097345175956,4.912654885736052,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N,12.51337718199088
199,8.223627175805483,7.4821189235521155,4.882801922586371,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.705746099357597
200,8.517393171418904,0.0,4.290459441148391,5.8888779583328805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,8.517393171418904
201,8.36264243156764,7.776535028185241,4.852030263919617,5.8888779583328805,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,16.13917745975288
202,7.706162970199576,0.0,4.110873864173311,5.8888779583328805,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,N,7.706162970199576
203,8.296546520300614,7.4489161025442,4.762173934797756,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.745462622844816
204,7.99699040583765,7.934513463882263,4.976733742420574,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.931503869719913
205,8.93313654381203,6.918695219020472,5.170483995038151,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.8518317628325
206,8.740496729931813,0.0,4.859812404361672,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,8.740496729931813
207,8.086717920303906,0.0,5.14166355650266,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N,8.086717920303906
208,8.462948176563842,0.0,4.934473933130692,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,N,8.462948176563842
209,8.740496729931813,7.436027816351848,5.351858133476067,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,16.17652454628366
210,8.46779284112111,0.0,5.068904202220232,6.175867270105761,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,8.46779284112111
211,8.764209507142004,0.0,5.303304908059076,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Y,8.764209507142004
212,7.820840879907344,7.628031126930335,4.653960350157523,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.448872006837679
213,8.220672170297252,0.0,3.7612001156935615,5.198497031265826,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,8.220672170297252
214,8.06777619577889,7.86288203464149,4.795790545596741,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Y,15.93065823042038
215,9.0280988119824,0.0,5.638354669333745,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,9.0280988119824
216,8.057060681965766,7.484368643286131,4.948759890378168,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.541429325251897
217,8.612685172875459,7.13966033596492,5.14166355650266,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,15.752345508840378
218,8.656433258507741,0.0,5.545177444479562,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,N,8.656433258507741
219,8.150179269682326,0.0,4.812184355372417,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Y,8.150179269682326
220,8.246171559857563,0.0,4.727387818712341,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,8.246171559857563
221,8.106514516255185,0.0,4.574710978503383,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,8.106514516255185
222,8.669055540725484,8.517393171418904,4.795790545596741,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,17.18644871214439
223,7.828436359157585,7.592870287844818,4.948759890378168,5.198497031265826,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,N,15.421306647002403
224,7.994969522697877,8.648572269472618,5.049856007249537,4.110873864173311,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,16.643541792170495
225,8.740496729931813,7.170888478512505,4.691347882229144,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Y,15.911385208444319
226,8.133587417660966,8.393442383980062,4.820281565605037,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Y,16.527029801641028
227,8.707978826622321,8.374246182096304,4.795790545596741,5.198497031265826,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N,17.082225008718623
228,9.180293450623886,0.0,4.727387818712341,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,9.180293450623886
229,8.796187635470453,0.0,4.927253685157205,5.198497031265826,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Y,8.796187635470453
230,7.966586697638402,7.519692404116539,4.820281565605037,6.175867270105761,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.486279101754942
231,7.501082124259871,7.533158807455563,4.51085950651685,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,15.034240931715434
232,7.419979923661835,8.266421472984554,5.308267697401205,5.8888779583328805,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,N,15.686401396646389
233,8.13973227971767,0.0,4.934473933130692,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,N,8.13973227971767
234,7.857093864902493,7.681560362559537,4.653960350157523,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Y,15.538654227462029
235,7.886832998955056,8.868131713503033,5.634789603169249,5.198497031265826,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Y,16.75496471245809
236,9.69590972432601,0.0,5.262690188904886,5.8888779583328805,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N,9.69590972432601
237,8.03398273468322,0.0,5.545177444479562,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,8.03398273468322
238,8.707152175339404,0.0,4.7535901911063645,5.8888779583328805,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,N,8.707152175339404
239,8.566173813637858,0.0,4.553876891600541,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,N,8.566173813637858
240,9.594513744616725,7.650168700845001,5.720311776607412,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N,17.244682445461727
241,8.503499864284235,0.0,4.859812404361672,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,N,8.503499864284235
242,8.713417653379183,8.35490952835879,5.802118375377063,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,17.068327181737974
243,7.630946580890459,7.700747794511798,4.90527477843843,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.331694375402257
244,8.155362120328135,0.0,5.049856007249537,3.610917912644224,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,N,8.155362120328135
245,8.881975184248867,0.0,4.795790545596741,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,8.881975184248867
246,8.550047528287184,0.0,4.859812404361672,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Y,8.550047528287184
247,8.317766166719343,8.145549631783584,5.0238805208462765,5.8888779583328805,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,16.463315798502926
248,8.457230850243555,7.23561914106675,5.017279836814924,5.8888779583328805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,15.692849991310304
249,8.374246182096304,7.502186486602924,5.081404364984463,5.8888779583328805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,15.876432668699227
250,8.137103389639302,0.0,4.912654885736052,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N,8.137103389639302
251,7.964503363551548,7.353081920515432,4.51085950651685,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,15.317585284066979
252,8.08271113423758,0.0,3.4339872044851463,5.8888779583328805,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Y,8.08271113423758
